time,omega_world_x,omega_world_y,omega_world_z,omega_local_x,omega_local_y,omega_local_z
5.8291457286432165,0.2370203834454703,0.010380211725781404,0.7836889823100267,-0.012844865342806128,-0.10698178234384664,0.994178006033557
5.869346733668341,0.2364418233134276,0.007988278084626283,0.7843863533133303,-0.009825862565205705,-0.10753673670083538,0.9941525550359889
5.909547738693467,0.2360147136315314,0.0055560926797486535,0.7849000784825378,-0.006804184643418351,-0.10794509518249568,0.9941335722614846
5.949748743718593,0.235741662144538,0.0030958507591397027,0.7852280191294407,-0.0037806860123866803,-0.1082055745585096,0.994121350765458
5.989949748743719,0.23562434039733973,0.0006199543968684881,0.7853688094805957,-0.0007561869728912597,-0.10831735522847545,0.9941160791062432
6.030150753768845,0.23566346765411172,-0.0018590786551202078,0.7853218630614693,0.0022685111959074716,-0.10828008522123955,0.9941178385892868
6.0703517587939695,0.23585880396721,-0.004328707442676525,0.7850873754398208,0.005292611024155665,-0.10809388190809686,0.9941266020797278
6.110552763819095,0.23620915249018382,-0.0067764605515939665,0.7846663233108532,0.008315303619068943,-0.10775933143179267,0.9941422343986276
6.150753768844221,0.23671237100333387,-0.00919002805128984,0.7840604599295705,0.011335753492475412,-0.10727748585061969,0.9941644942977635
6.190954773869347,0.23736539249511035,-0.011557351586961008,0.7832723069203288,0.014353083528319419,-0.10664985799462112,0.9941930379875712
6.231155778894473,0.23816425451924356,-0.013866711594613213,0.7823051425144969,0.017366360171373496,-0.1058784140288144,0.9942274241727298
6.271356783919598,0.23910413692983373,-0.016106810656070027,0.7811629862921834,0.02037457892008915,-0.10496556371722117,0.9942671205301697
6.311557788944723,0.24017940748389124,-0.01826685206822639,0.7798505805234517,0.023376650208821903,-0.10391414838150326,0.9943115115451302
6.351758793969849,0.24138367469735703,-0.02033661277140402,0.778373368226422,0.026371385767341576,-0.1027274265493783,0.9943599076025
6.391959798994975,0.2427098472463076,-0.022306509864604793,0.7767374680789322,0.029357485548659717,-0.10140905729134449,0.9944115552132031
6.432160804020101,0.24415019912228303,-0.024167660029432488,0.7749496463386513,0.03233352531981213,-0.09996308124943522,0.994465648239049
6.472361809045226,0.24569643968005164,-0.025911931287617207,0.7730172859430282,0.03529794501376301,-0.09839389936949165,0.9945213399644433
6.5125628140703515,0.24733978765951756,-0.027531986628112952,0.7709483529760949,0.03824903794445684,-0.09670624935855902,0.99457775584985
6.552763819095477,0.2490710482205522,-0.02902131915649816,0.7687513607011445,0.041184940990722105,-0.0949051799018931,0.9946340067901259
6.592964824120603,0.25088069200245816,-0.030374278540213653,0.7664353313716505,0.04410362585808936,-0.09299602268987359,0.9946892026909884
6.633165829145729,0.25275893520670134,-0.03158608864589357,0.7640097560398763,0.047002891530617597,-0.09098436232367775,0.9947424661691663
6.673366834170854,0.2546958197050784,-0.03265285638791188,0.7614845525919717,0.04988035802712783,-0.0888760041900554,0.9947929461763865
6.71356783919598,0.2566812921929798,-0.03357157192807975,0.7588700222426175,0.052733461577513976,-0.0866769404199662,0.9948398313444664
6.7537688442211055,0.25870528144039184,-0.03434010048352853,0.7561768047264488,0.05555945133504636,-0.08439331407268089,0.9948823628485826
6.793969849246231,0.2607577727396298,-0.03495716611131322,0.753415832424294,0.05835538773938873,-0.082031381716391,0.9949198465884
6.834170854271357,0.2628288787084153,-0.035422327942240955,0.750598283661826,0.06111814264187329,-0.07959747460770927,0.9949516644923425
6.874371859296482,0.2649089056790038,-0.0357359494318398,0.7477355354172439,0.06384440129969393,-0.0770979587054988,0.9949772847588678
6.914572864321608,0.2669884149855817,-0.035899161281159796,0.7448391156684846,0.06653066633823435,-0.07453919378850014,0.9949962708603239
6.954773869346734,0.26905827855423514,-0.03591381875364193,0.7419206556065098,0.06917326377085932,-0.0719274919806653,0.995008289149723
6.994974874371859,0.2711097282989383,-0.035782454175265585,0.738991841934107,0.0717683511527787,-0.06926907602219216,0.9950131149285637
7.035175879396985,0.2731343989315112,-0.035508225452753596,0.7360643694598129,0.07431192792974103,-0.06657003765715741,0.9950106368545463
7.075376884422111,0.2751243639037078,-0.03509486147857623,0.733149894189295,0.07679984802347953,-0.06383629653928366,0.9950008595914474
7.115577889447236,0.27707216431055415,-0.034546605311037246,0.7302599871041393,0.07922783467357013,-0.061073560084962376,0.9949839046293593
7.155778894472362,0.2789708306969375,-0.033868156023168255,0.7274060888080591,0.08159149752999893,-0.05828728472588441,0.994960009231575
7.1959798994974875,0.2808138978203271,-0.03306461010534003,0.7245994652079182,0.08388635196217623,-0.055482639031557104,0.9949295234942884
7.236180904522613,0.2825954125308054,-0.03214140328395009,0.7218511643849526,0.08610784051864984,-0.052664469183505064,0.9948929055364876
7.276381909547739,0.28430993503337515,-0.031104253582742443,0.719171974799267,0.08825135643779601,-0.04983726728685939,0.9948507148694559
7.316582914572864,0.28595253389490927,-0.029959106405100865,0.7165723849579873,0.09031226907367751,-0.047005143000610726,0.9948036040275768
7.35678391959799,0.2875187752476582,-0.028712082355800087,0.714062544664071,0.09228595106373698,-0.0441717989538492,0.9947523085740703
7.396984924623116,0.2890047067227462,-0.027369428450653936,0.7116522279522475,0.09416780702671593,-0.041340510391504055,0.9946976356261984
7.437185929648241,0.29040683671719986,-0.02593747328315747,0.709350797804737,0.09595330354124701,-0.038514109458675505,0.9946404510737167
7.477386934673367,0.29172210965827505,-0.02442258663020971,0.7071671727294072,0.0976380001186381,-0.03569497448750095,0.9945816656912441
7.517587939698492,0.2929478779762955,-0.022831143885775354,0.7051097952711719,0.09921758084889426,-0.032885024594815584,0.9945222203691035
7.557788944723618,0.2940818715329114,-0.021169495613317407,0.7031866025183311,0.10068788636775194,-0.030085719832787988,0.9944630707074738
7.597989949748744,0.29512216527357804,-0.019443942406851496,0.7014049986547569,0.10204494576601633,-0.02729806705938291,0.99440517123476
7.63819095477387,0.2960671458831751,-0.017660715148040414,0.6997718296022225,0.10328500804155633,-0.024522631611732012,0.9943494595225016
7.678391959798995,0.29691547821915065,-0.01582596064441119,0.6982933597876463,0.1044045726801362,-0.021759554774924642,0.9942968404754565
7.71859296482412,0.2976660722803186,-0.01394573253343554,0.6969752510641334,0.10540041894481994,-0.01900857694323432,0.9942481710764419
7.758793969849246,0.29831805144049944,-0.012025987240185812,0.6958225438093378,0.10626963345556106,-0.016269066272392618,0.9942042458609023
7.798994974874372,0.2988707226342675,-0.01007258468414032,0.6948396402175662,0.10700963565146446,-0.013540052522641711,0.9941657833859628
7.839195979899498,0.29932354913108,-0.0080912933450629,0.6940302898009154,0.10761820074816303,-0.010820265695554634,0.9941334139430209
7.8793969849246235,0.29967612647008673,-0.006087799219601718,0.6933975771077676,0.10809347983191386,-0.008108178975328154,0.9941076687419385
7.919597989949748,0.29992816205735257,-0.004067718131135923,0.692943911667037,0.10843401676987384,-0.005402055400523417,0.9940889707690155
7.959798994974874,0.30007945884686377,-0.0020366107959290747,0.6926710201629721,0.1086387616619956,-0.0026999976170461954,0.9940776274906382
8.0,0.3001157254191582,-0.0010183666646676848,0.6925860847813868,0.10868663173629248,-0.0013491602694444243,0.9940751459765942
